,address,type,label,n_in,n_out,n_ttl,avg_am_in,avg_am_out,avg_am_ttl,ttl_am_in,ttl_am_out,ttl_am_ttl,balance,balance_label,max_am_in,max_am_out,max_am_ttl,min_am_in,min_am_out,min_am_ttl,med_am_in,med_am_out,med_am_ttl,q1_am_in,q1_am_out,q1_am_ttl,q3_am_in,q3_am_out,q3_am_ttl,range_am_in,range_am_out,range_am_ttl,std_am_in,std_am_out,std_am_ttl,ske_am_in,ske_am_out,ske_am_ttl,kur_am_in,kur_am_out,kur_am_ttl,ske_am_in_label,ske_am_out_label,ske_am_ttl_label,kur_am_in_label,kur_am_out_label,kur_am_ttl_label,time_range_in,time_range_out,time_range_ttl,n_fre_in,n_fre_out,n_fre_ttl,am_fre_in,am_fre_out,am_fre_ttl,max_fee_to_in,n_pr80_fee_to_in,n_join_pr80_am,n_in_to_out_ratio,n_join_huge,n_join_pr80
1550,1GuBsd59TyYGfnF1aT79ZkQwF5qEPcGtVm,POOL,0,2,2,4,1258987.0,1258987.0,1258987.0,2517974,2517974,5035948,0,0,2517973,2517973,2517973,1,1,1,1258987.0,1258987.0,1258987.0,629494.0,629494.0,1.0,1888480.0,1888480.0,2517973.0,2517972,2517972,2517972,1258986.0,1258986.0,1258986.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0,1,0,1,248155,8240,432454,8.05947895468558e-06,0.0002427184466019,9.249538679258373e-06,10.146779230722734,305.57936893203885,11.64504895318346,0.9976720984369803,0,2,1.0,3,0
1551,1F6Nu89P2cNSsg4NtsRqCKZdXwnkKLyNLT,EXCHANGE,1,475,489,964,1267929.9915789473,1275967.169734151,1272006.9419087137,602266746,623947946,1226214692,21681200,0,49950000,49950000,49950000,1100,1100,1100,500000.0,500000.0,500000.0,396365.5,400000.0,400000.0,700000.5,700000.0,700000.0,49948900,49948900,49948900,4584530.259133423,4557427.770498094,4570804.062455883,9.238806495450966,9.176492233543172,9.207569020243271,90.96823939852192,90.53574211949676,90.75417233442538,0,0,0,0,0,0,67404246,67346841,67405469,7.047033802588638e-06,7.26091963244423e-06,1.4301510163811782e-05,8.93514550997277,9.264695073076998,18.191620208146613,0.4029146181419309,69,385,0.9713701431492844,813,688
1552,1GVKgVSx9bn87xxf84b45hnXEzMcqQA1AP,POOL,0,1,1,2,10137288.0,10137288.0,10137288.0,10137288,10137288,20274576,0,0,10137288,10137288,10137288,10137288,10137288,10137288,10137288.0,10137288.0,10137288.0,10137288.0,10137288.0,10137288.0,10137288.0,10137288.0,10137288.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,114205,1.0,1.0,1.751236810997767e-05,10137288.0,10137288.0,177.52791909285932,4.162294672553503e-05,0,1,1.0,1,1
1553,1Es7WTuZDghd1PoQ1zZWoxCKt7CHhM4Yr5,EXCHANGE,1,53,57,110,8745745.226415094,8513433.649122806,8625365.590909092,463524497,485265718,948790215,21741221,0,34867630,34867630,34867630,169823,169823,169823,6991390.0,5977869.0,6484629.5,4569487.0,4568512.0,4568512.0,10974086.0,10422352.0,10836152.5,34697807,34697807,34697807,6570554.680450128,6405207.0782522205,6486439.570040213,1.7536136376978957,1.8540480405895543,1.804678944458884,3.812831005605964,4.285496006464578,4.049041431901545,0,0,0,0,0,0,71572097,72387458,72387458,7.4051204619588e-07,7.874292256539801e-07,1.5196002600339964e-06,6.476329693120491,6.7037264659853095,13.10710779483374,0.0163440397073556,2,105,0.9298245614035088,82,70
1554,1QGmPwKwaZTTeSsFGcR7B5Tojns7CVEVCC,GAMBLING,2,63,68,131,2006067.5714285716,1898741.397058824,1950356.2748091605,126382257,129114415,255496672,2732158,0,11605472,11605472,11605472,195047,195047,195047,1534364.0,1405694.0,1450000.0,897442.5,780755.75,838612.0,2011740.0,1993279.0,2004511.0,11410425,11410425,11410425,1920766.7089385656,1889053.446975037,1905125.6151759704,2.670453946104901,2.734051829975836,2.701148411317432,8.905392834514071,9.423109857748162,9.15838244394956,0,0,0,0,0,0,79120924,87106589,87106589,7.962495483495618e-07,7.806527701365966e-07,1.5039046012925611e-06,1.597330397708702,1.4822577313870022,2.9331497758453158,0.0576846919708843,8,127,0.9264705882352942,98,2
1555,1LeQXouyQ55SDUE8pd9pQAEJrzUuy5wpqV,POOL,0,1,1,2,655527432.0,655527432.0,655527432.0,655527432,655527432,1311054864,0,0,655527432,655527432,655527432,655527432,655527432,655527432,655527432.0,655527432.0,655527432.0,655527432.0,655527432.0,655527432.0,655527432.0,655527432.0,655527432.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,78212,1.0,1.0,2.557152355137319e-05,655527432.0,655527432.0,16762.835165959186,1.3427891380685534e-05,0,0,1.0,2,2
1556,14vKQdXEYKmt3S5MB6ikxZRsDi1TSZXQmi,POOL,0,2,2,4,287818367.0,287818367.0,287818367.0,575636734,575636734,1151273468,0,0,575636733,575636733,575636733,1,1,1,287818367.0,287818367.0,287818367.0,143909184.0,143909184.0,1.0,431727550.0,431727550.0,575636733.0,575636732,575636732,575636732,287818366.0,287818366.0,287818366.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0,1,0,1,293128,7300,293128,6.822957888703911e-06,0.0002739726027397,1.3645915777407822e-05,1963.7725976365275,78854.34712328768,3927.545195273055,0.0069104918542577,0,3,1.0,2,1
1557,1NrzYxUeU5V3zGMaFPf6idruRKEzvuiTki,GAMBLING,2,66,75,141,1609232.0,1521457.4933333334,1562543.4326241135,106209312,114109312,220318624,7900000,0,8000000,8000000,8000000,180144,180144,180144,1209500.0,1079876.0,1184000.0,603250.0,515500.0,519000.0,2468969.25,2137938.5,2375877.0,7819856,7819856,7819856,1418530.796057155,1372499.41661093,1394922.9773002886,1.9853846196852492,2.080097780674325,2.0343533580973894,5.338407898926088,5.921615206609303,5.634381773894978,0,0,0,0,0,0,13035192,11063884,22966131,5.063216560216375e-06,6.778812937662759e-06,6.139475560772513e-06,8.147890111630117,10.313675739911952,9.593197217241336,0.0861333471819335,22,125,0.88,116,5
1558,1HJndkUxURrh9d28yKiGzHnLi1VbtwJ9fU,POOL,0,1,1,2,7860864.0,7860864.0,7860864.0,7860864,7860864,15721728,0,0,7860864,7860864,7860864,7860864,7860864,7860864,7860864.0,7860864.0,7860864.0,7860864.0,7860864.0,7860864.0,7860864.0,7860864.0,7860864.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,178876,1.0,1.0,1.1180929806122677e-05,7860864.0,7860864.0,87.89176859947673,2.296189909610937e-05,0,0,1.0,2,2
1559,17CnbX4k3gqu5TiatSTEDQNTDdCwYL48Ag,POOL,0,1,1,2,4251763.0,4251763.0,4251763.0,4251763,4251763,8503526,0,0,4251763,4251763,4251763,4251763,4251763,4251763,4251763.0,4251763.0,4251763.0,4251763.0,4251763.0,4251763.0,4251763.0,4251763.0,4251763.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,357027,1.0,1.0,5.601817229509253e-06,4251763.0,4251763.0,23.81759922918995,0.0,0,0,1.0,1,0
1560,1zrMDdPfrM6hPFh14yzJUqADGEJKP7YnG,POOL,0,1,1,2,1619214.0,1619214.0,1619214.0,1619214,1619214,3238428,0,0,1619214,1619214,1619214,1619214,1619214,1619214,1619214.0,1619214.0,1619214.0,1619214.0,1619214.0,1619214.0,1619214.0,1619214.0,1619214.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,969940,1.0,1.0,2.0619832154566263e-06,1619214.0,1619214.0,3.3387920902323853,0.0,0,0,1.0,1,0
1561,146KVkS8iVz7SdJSdyQuZHU3YM37Hspk6U,GAMBLING,2,87,87,174,3301586.793103448,3301586.793103448,3301586.793103448,287238051,287238051,574476102,0,0,9587490,9587490,9587490,425905,425905,425905,3000000.0,3000000.0,3000000.0,2178629.5,2178629.5,2178389.25,4613781.0,4613781.0,4621687.0,9161585,9161585,9161585,1699283.6860533706,1699283.6860533706,1699283.6860533706,1.0142145362259667,1.014214536225967,1.014214536225967,2.1304248802948136,2.130424880294816,2.1304248802948127,0,0,0,0,0,0,7632241,7672333,7681714,1.1399011116132207e-05,1.1339445250877408e-05,2.265119477241668e-05,37.63482455546149,37.43816268141646,74.78488550862477,0.015,15,130,1.0,120,34
1562,14EBrqKojLFAyzcqU4MxSjJh7TiX3m87Dg,GAMBLING,2,12,37,49,1532873.6666666667,755461.7297297297,945848.3265306122,18394484,27952084,46346568,9557600,0,3000000,4000000,4000000,371290,88000,88000,1398500.0,279000.0,402000.0,915000.0,151000.0,183000.0,1950000.0,950000.0,1550000.0,2628710,3912000,3912000,782101.3322141974,935761.5383110729,960607.3047204786,0.4570204200948968,1.8261947270343035,1.256689331756666,0.8205133425465232,2.717500156302962,0.8272364435977986,0,0,0,1,0,0,13033794,15379927,18606041,9.206835707239196e-07,2.4057331351442697e-06,2.6335532636953773e-06,1.411291600895334,1.8174393155442157,2.490941947295505,0.0602737452934013,4,18,0.3243243243243243,44,8
1563,18e1bUk8vik9Z9aoxJh9FVDrDsqzjsd7sm,POOL,0,1,1,2,1270719.0,1270719.0,1270719.0,1270719,1270719,2541438,0,0,1270719,1270719,1270719,1270719,1270719,1270719,1270719.0,1270719.0,1270719.0,1270719.0,1270719.0,1270719.0,1270719.0,1270719.0,1270719.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,259677,1.0,1.0,7.701875791849105e-06,1270719.0,1270719.0,9.786919904342705,3.5839444618412366e-05,0,0,1.0,1,1
1564,1D6x5Y2NBLq5y1aU4TmbEB6SceUMPxsSNM,GAMBLING,2,301,340,641,1069034.5946843857,978310.9617647058,1020912.8549141964,321779413,332625727,654405140,10846314,0,6420148,6420148,6420148,63378,63378,63378,564000.0,530170.0,546619.0,321617.0,279636.5,297778.0,1310631.0,1152624.5,1208433.0,6356770,6356770,6356770,1201135.9714631753,1158778.9167291126,1179727.638634886,2.28326156371528,2.4471653466252143,2.365841184680041,5.494292805117494,6.439581308123753,5.962742526726361,0,0,0,0,0,0,53384740,70606972,70606972,5.638315368773923e-06,4.815388485998239e-06,9.078423586837855e-06,6.027554184959972,4.710947341007628,9.268279342159015,0.2324567073410635,193,640,0.8852941176470588,312,0
1565,12vjdctYJ4k5dHDUi3ZAwxxNCcC9cEDevW,POOL,0,1,1,2,1010096.0,1010096.0,1010096.0,1010096,1010096,2020192,0,0,1010096,1010096,1010096,1010096,1010096,1010096,1010096.0,1010096.0,1010096.0,1010096.0,1010096.0,1010096.0,1010096.0,1010096.0,1010096.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,1057208,1.0,1.0,1.891775317629076e-06,1010096.0,1010096.0,1.910874681235859,3.800694407296945e-05,0,0,1.0,2,2
1566,1Ep4CwByWWNJPZJJcBphptfTfZqBoQufqc,POOL,0,2,2,4,1245220951.0,1245220951.0,1245220951.0,2490441902,2490441902,4980883804,0,0,2490441901,2490441901,2490441901,1,1,1,1245220951.0,1245220951.0,1245220951.0,622610476.0,622610476.0,1.0,1867831426.0,1867831426.0,2490441901.0,2490441900,2490441900,2490441900,1245220950.0,1245220950.0,1245220950.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0,1,0,1,293128,7300,293128,6.822957888703911e-06,0.0002739726027397,1.3645915777407822e-05,8496.090110804837,341156.42493150686,16992.180221609673,0.0070085188546678,0,1,1.0,2,1
1567,1PCaKBxAncyqbzUvu5ywVC5zBRc6i4Fb3U,EXCHANGE,1,98,100,198,6188928.775510204,6213707.02,6201443.04040404,606515020,621370702,1227885722,14855682,0,54178849,54178849,54178849,256946,256946,256946,4176739.5,4308862.0,4250000.0,2432420.5,2471379.5,2432420.5,7386810.0,7419819.25,7392801.0,53921903,53921903,53921903,7188239.332102304,7128817.823250665,7158300.840884811,3.781886955867361,3.790946047465329,3.786443584730576,19.668768853218047,19.913636886983603,19.79156381935765,0,0,0,0,0,0,33883781,33990870,33990870,2.892239210258147e-06,2.941966475115229e-06,5.825093620728154e-06,17.899862474025554,18.28051773902816,36.12398629396659,0.0165348458444662,9,187,0.98,161,1
1568,1HiZDxianETrEGenhXdLNFfWMkuV1nM6CX,POOL,0,3,4,7,167446640.33333334,125584980.5,143525691.85714287,502339921,502339922,1004679843,1,0,502339919,502339919,502339919,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,251169960.0,125584980.5,251169960.0,502339918,502339918,502339918,236805308.31899613,217519565.1614959,226934042.92888796,0.7071067811865472,1.1547005383792517,0.9486832980505135,1.5000000000000002,0.6666666666666661,1.1000000000000003,0,0,0,1,0,1,952353,38307,1033274,3.1500924552135607e-06,0.0001044195577831,6.774582540545876e-06,527.472398364892,13113.528128018375,972.3266461751676,0.9976720984369803,0,5,0.75,6,1
1569,19YC42VfWitGkcGeFzjYsVLfbwnNcmgo4s,POOL,0,1,1,2,5981618.0,5981618.0,5981618.0,5981618,5981618,11963236,0,0,5981618,5981618,5981618,5981618,5981618,5981618,5981618.0,5981618.0,5981618.0,5981618.0,5981618.0,5981618.0,5981618.0,5981618.0,5981618.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,678348,1.0,1.0,2.9483392005283424e-06,5981618.0,5981618.0,17.635838831985943,2.20851215726437e-05,0,1,1.0,1,1
1570,15L6wQHKqyUW13j7qUGZx8si4fyGiEvfeP,POOL,0,1,1,2,505290892.0,505290892.0,505290892.0,505290892,505290892,1010581784,0,0,505290892,505290892,505290892,505290892,505290892,505290892,505290892.0,505290892.0,505290892.0,505290892.0,505290892.0,505290892.0,505290892.0,505290892.0,505290892.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,166915,1.0,1.0,1.198214660156367e-05,505290892.0,505290892.0,6054.469544378875,0.0,0,2,1.0,1,1
1571,1D7n2axzRv6MJx5tChbvafbavFBjXZBxGg,EXCHANGE,1,9,10,19,87589973.1111111,89130890.2,88400982.10526316,788309758,891308902,1679618660,102999144,0,200000000,200000000,200000000,46049142,46049142,46049142,52070953.0,71130308.0,52070953.0,50000000.0,50000000.0,50000000.0,100000000.0,102249358.0,101499572.0,153950858,153950858,153950858,51551541.01681091,49124078.33599132,50294422.85343509,1.126988878170177,1.0811577373770025,1.1028853238078538,0.082879303014935,0.0435029286479911,0.0218068459694165,0,0,0,1,0,1,249129156,250075343,250075343,3.612583988363048e-08,3.998794875190874e-08,7.59771026286266e-08,3.1642613440234992,3.564161469529605,6.716450489882963,0.0018909699819064,0,14,0.9,9,7
1572,1FFC5daFW3FQD4BhfchZrwYCdjmfgwbgqf,POOL,0,1,1,2,1906954317.0,1906954317.0,1906954317.0,1906954317,1906954317,3813908634,0,0,1906954317,1906954317,1906954317,1906954317,1906954317,1906954317,1906954317.0,1906954317.0,1906954317.0,1906954317.0,1906954317.0,1906954317.0,1906954317.0,1906954317.0,1906954317.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,20259,1.0,1.0,9.872155585172022e-05,1906954317.0,1906954317.0,188257.49711239449,5.778410060973129e-07,0,1,1.0,1,1
1573,1Mr7UZZd7Rm1iAqxzr2NUonhhMoKcRdU1G,GAMBLING,2,1,7,8,8000000.0,7340222.285714285,7422694.5,8000000,51381556,59381556,43381556,0,8000000,13000000,13000000,8000000,1060463,1060463,8000000.0,7200000.0,7600000.0,8000000.0,7005000.0,7007500.0,8000000.0,8055546.5,8027773.25,0,11939537,11939537,0.0,3223628.5899841287,3023312.800273402,,0.2800805189890734,0.3776396852106675,,0.4154706939304402,0.8998604276117348,1,1,1,1,1,0,0,25653960,25653960,1.0,2.728623573124773e-07,3.118426940714026e-07,8000000.0,2.00287035607758,2.314713050148983,0.0023846268010057,0,7,0.1428571428571428,1,0
1574,17ZmwLSwGEcX5WWVkWrz3ogrQ35x1DF5WQ,POOL,0,1,1,2,4818956.0,4818956.0,4818956.0,4818956,4818956,9637912,0,0,4818956,4818956,4818956,4818956,4818956,4818956,4818956.0,4818956.0,4818956.0,4818956.0,4818956.0,4818956.0,4818956.0,4818956.0,4818956.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,98362,1.0,1.0,2.033305544824221e-05,4818956.0,4818956.0,97.98409955063948,1.972371951565336e-05,0,0,1.0,1,1
1575,19EUbZZaiQSKQfuWathwv6xhkxe2PWcNJ9,POOL,0,1,1,2,1706787051.0,1706787051.0,1706787051.0,1706787051,1706787051,3413574102,0,0,1706787051,1706787051,1706787051,1706787051,1706787051,1706787051,1706787051.0,1706787051.0,1706787051.0,1706787051.0,1706787051.0,1706787051.0,1706787051.0,1706787051.0,1706787051.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,20259,1.0,1.0,9.872155585172022e-05,1706787051.0,1706787051.0,168496.67318228935,5.778410060973129e-07,0,1,1.0,1,1
1576,1MW6fLD5xQWc8QNMcYSaoFaZRbfvZDVegv,POOL,0,3,4,7,815385.0,611539.0,698901.5714285715,2446155,2446156,4892311,1,0,2446153,2446153,2446153,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1223077.0,611539.0,1223077.0,2446152,2446152,2446152,1153127.1113420238,1059214.886759056,1105058.8318537432,0.7071067811865475,1.1547005383792517,0.9486832980505135,1.5,0.6666666666666665,1.0999999999999996,0,0,0,1,0,1,952353,38307,1033274,3.1500924552135607e-06,0.0001044195577831,6.774582540545876e-06,2.568538136594309,63.856631947163706,4.734766383360077,0.9976720984369803,0,4,0.75,6,0
1577,1BP5Mgrb2RK7mGFwCQbVRYea1imPntmChK,POOL,0,1,1,2,3816927.0,3816927.0,3816927.0,3816927,3816927,7633854,0,0,3816927,3816927,3816927,3816927,3816927,3816927,3816927.0,3816927.0,3816927.0,3816927.0,3816927.0,3816927.0,3816927.0,3816927.0,3816927.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,349689,1.0,1.0,5.719367781085479e-06,3816927.0,3816927.0,21.830409306555254,1.227110536329059e-05,0,0,1.0,1,1
1578,1E7Wapd4Dy4H1zfiFa6LPxuMU975s8eXAz,POOL,0,319,389,708,3504445.423197492,3595265.0128534706,3554344.887005649,1117918090,1398558090,2516476180,280640000,0,36000000,36000000,36000000,6285,6285,6285,2230054.0,2390000.0,2304415.5,915000.0,1060000.0,1020000.0,5318890.5,5510000.0,5398803.25,35993715,35993715,35993715,4222618.135822241,4091829.376793997,4151514.20982629,3.418133555889993,3.377915844232006,3.396605238980826,17.549972372191245,17.504072910088837,17.53441892921443,0,0,0,0,0,0,7548885,59220929,59591096,4.225789636482739e-05,6.568623737732989e-06,1.1880969599887877e-05,148.09049150967329,23.61594310687021,42.22906355003103,0.0099009900990099,3,162,0.8200514138817481,659,641
1579,1Eu9yj1RLNdGt4iTznGuNZd6YWEswUzcmH,GAMBLING,2,145,162,307,13974055.172413792,13070296.296296297,13497153.09446254,2026238000,2117388000,4143626000,91150000,0,34950000,34950000,34950000,438000,438000,438000,12950000.0,12450000.0,12450000.0,9950000.0,9950000.0,9950000.0,19950000.0,19950000.0,19950000.0,34512000,34512000,34512000,7928843.129755206,8328472.956596048,8154658.687250639,0.1300393472324029,0.1838811654448499,0.1517491983962611,0.2634232749340373,0.5257123936202759,0.414446991085442,0,0,0,1,0,1,73383522,72856140,73393096,1.9759204252965677e-06,2.2235600184143717e-06,4.18295475639834e-06,27.61162103939356,29.06258827327388,56.45798073431866,0.0223069287126936,35,255,0.8950617283950617,102,30
1580,17fvWcs1Sj2JtSZii7eJJrtmpxvC2e4V8x,POOL,0,1,1,2,1927095.0,1927095.0,1927095.0,1927095,1927095,3854190,0,0,1927095,1927095,1927095,1927095,1927095,1927095,1927095.0,1927095.0,1927095.0,1927095.0,1927095.0,1927095.0,1927095.0,1927095.0,1927095.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,188707,1.0,1.0,1.0598440969333412e-05,1927095.0,1927095.0,20.42420259979757,1.756947093275532e-05,0,1,1.0,1,1
1581,1CMrny8NKUM8ZHRMS7mQxBSyU2w8yoyVzs,POOL,0,1,1,2,1004134.0,1004134.0,1004134.0,1004134,1004134,2008268,0,0,1004134,1004134,1004134,1004134,1004134,1004134,1004134.0,1004134.0,1004134.0,1004134.0,1004134.0,1004134.0,1004134.0,1004134.0,1004134.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,189667,1.0,1.0,1.0544796933573052e-05,1004134.0,1004134.0,10.588389124096445,2.877250755771008e-05,0,0,1.0,1,1
1582,1Q9sEDLM5Eb34ew7y4S3SmzB2oQ92BApvP,POOL,0,1,1,2,106697421.0,106697421.0,106697421.0,106697421,106697421,213394842,0,0,106697421,106697421,106697421,106697421,106697421,106697421,106697421.0,106697421.0,106697421.0,106697421.0,106697421.0,106697421.0,106697421.0,106697421.0,106697421.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,113706,1.0,1.0,1.7589221325171935e-05,106697421.0,106697421.0,1876.724552794048,2.9311727793889565e-05,0,1,1.0,1,1
1583,12gkp77YbngqGoNhRsMne67AobFYoQNv8Q,POOL,0,1,1,2,186978226.0,186978226.0,186978226.0,186978226,186978226,373956452,0,0,186978226,186978226,186978226,186978226,186978226,186978226,186978226.0,186978226.0,186978226.0,186978226.0,186978226.0,186978226.0,186978226.0,186978226.0,186978226.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,538116,1.0,1.0,3.716670755004497e-06,186978226.0,186978226.0,694.9365043968215,0.0001255110458802,0,0,1.0,2,2
1584,1ePkKLWLBd1UAhWQWw1FwhNqqwdbKdfhY,POOL,0,1,1,2,455109265.0,455109265.0,455109265.0,455109265,455109265,910218530,0,0,455109265,455109265,455109265,455109265,455109265,455109265,455109265.0,455109265.0,455109265.0,455109265.0,455109265.0,455109265.0,455109265.0,455109265.0,455109265.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,170840,1.0,1.0,1.1706860220088972e-05,455109265.0,455109265.0,5327.90055022243,1.3888405718969708e-05,0,1,1.0,1,1
1585,12tBiJpZraQqVNLyhaSmcpctksaLBGb6zC,POOL,0,1,1,2,2676779.0,2676779.0,2676779.0,2676779,2676779,5353558,0,0,2676779,2676779,2676779,2676779,2676779,2676779,2676779.0,2676779.0,2676779.0,2676779.0,2676779.0,2676779.0,2676779.0,2676779.0,2676779.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,524880,1.0,1.0,3.8103947568968144e-06,2676779.0,2676779.0,10.199584666971498,2.5443232521100603e-05,0,0,1.0,1,1
1586,1KnQs7fPStCcno1tzNMsxyfbVz5e7o7RRo,POOL,0,1,1,2,3760984.0,3760984.0,3760984.0,3760984,3760984,7521968,0,0,3760984,3760984,3760984,3760984,3760984,3760984,3760984.0,3760984.0,3760984.0,3760984.0,3760984.0,3760984.0,3760984.0,3760984.0,3760984.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,97611,1.0,1.0,2.048949401194537e-05,3760984.0,3760984.0,77.06065914702236,0.0,0,0,1.0,1,0
1587,13Y7UaQcC9sakfu4P92CkmznpQ4cjkGqfL,POOL,0,1,1,2,1501291588.0,1501291588.0,1501291588.0,1501291588,1501291588,3002583176,0,0,1501291588,1501291588,1501291588,1501291588,1501291588,1501291588,1501291588.0,1501291588.0,1501291588.0,1501291588.0,1501291588.0,1501291588.0,1501291588.0,1501291588.0,1501291588.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,197989,1.0,1.0,1.0101571299415624e-05,1501291588.0,1501291588.0,15165.404017394903,2.297347192822164e-05,0,0,1.0,1,1
1588,1Nr66cMkPKkmcAkArvu4Df4kxhCSso86Va,POOL,0,2,2,4,685327128.0,685327128.0,685327128.0,1370654256,1370654256,2741308512,0,0,1370654255,1370654255,1370654255,1,1,1,685327128.0,685327128.0,685327128.0,342663564.5,342663564.5,1.0,1027990691.5,1027990691.5,1370654255.0,1370654254,1370654254,1370654254,685327127.0,685327127.0,685327127.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0,1,0,1,293128,7300,293128,6.822957888703911e-06,0.0002739726027397,1.3645915777407822e-05,4675.958134330395,187760.85698630137,9351.91626866079,0.0069104918542577,0,3,1.0,2,1
1589,1P66gq74ZZXssy51R8xRaty7uufmthDW3x,GAMBLING,2,2,9,11,2468000.0,1732154.0,1865944.1818181816,4936000,15589386,20525386,10653386,0,2950000,2950000,2950000,1986000,1000000,1000000,2468000.0,1789662.0,1800000.0,2227000.0,1346140.0,1485057.0,2709000.0,1986000.0,1993000.0,964000,1950000,1950000,482000.0,550932.1435506676,609204.0091454389,0.0,0.7513003504852614,0.5180493601345351,2.0,0.238244008770323,0.5200395890400262,0,0,0,1,0,1,0,15510895,17653557,2.0,5.802373106129595e-07,6.231038877887329e-07,4936000.0,1.00506037852748,1.1626770740876753,0.0131019903933976,1,10,0.2222222222222222,3,1
1590,1NykpxjdyoLCpAwJzfL583ZAMsMqWjMWsN,POOL,0,2,2,4,14570000.0,14570000.0,14570000.0,29140000,29140000,58280000,0,0,29090000,29090000,29090000,50000,50000,50000,14570000.0,14570000.0,14570000.0,7310000.0,7310000.0,50000.0,21830000.0,21830000.0,29090000.0,29040000,29040000,29040000,14520000.0,14520000.0,14520000.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0,1,0,1,92929,450,93379,2.152180697091328e-05,0.0044444444444444,4.2836183724392e-05,313.5727275662065,64755.55555555556,624.1231968643914,0.0031948881789137,1,4,1.0,1,0
1591,14vp5u5rDAchYGaFej93tFuXC6hf4rdtoH,GAMBLING,2,1,2,3,4862887.0,3452199.0,3922428.3333333335,4862887,6904398,11767285,2041511,0,4862887,4862887,4862887,4862887,2041511,2041511,4862887.0,3452199.0,4862887.0,4862887.0,2746855.0,3452199.0,4862887.0,4157543.0,4862887.0,0,2821376,2821376,0.0,1410688.0,1330009.4012513177,,0.0,0.707106781186548,,2.0,1.4999999999999998,1,0,1,1,1,1,0,38605727,38605727,1.0,5.1805785188296035e-08,7.770867778244404e-08,4862887.0,0.1788438798212503,0.304806719479729,0.009242180958479,1,3,0.5,1,0
1592,1Ptx5TnkV64m6j1zZF1hXi39aPAjVzmfPa,GAMBLING,2,1,2,3,39503041.0,23017312.5,28512555.33333333,39503041,46034625,85537666,6531584,0,39503041,39503041,39503041,39503041,6531584,6531584,39503041.0,23017312.5,39503041.0,39503041.0,14774448.25,23017312.5,39503041.0,31260176.75,39503041.0,0,32971457,32971457,0.0,16485728.5,15542893.886867108,,0.0,0.7071067811865472,,2.0,1.5000000000000002,1,0,1,1,1,1,0,18693754,84456947,1.0,1.069876066626318e-07,3.552105666334351e-08,39503041.0,2.4625671761808783,1.0127960936120506,0.0011005149576529,0,2,0.5,2,0
1593,1A742kCxjd3nNM5erBnRgBnEW5db8PV27b,GAMBLING,2,4,5,9,2050000.0,3640000.0,2933333.333333333,8200000,18200000,26400000,10000000,0,5000000,10000000,10000000,200000,200000,200000,1500000.0,2000000.0,2000000.0,800000.0,1000000.0,1000000.0,2750000.0,5000000.0,5000000.0,4800000,9800000,9800000,1818653.347947321,3571890.2558729323,3030218.180630269,0.7557110423406375,0.8613110797747011,1.2524164815115912,0.9738089239223028,0.7448446540798601,0.520420039940436,0,0,0,1,0,0,13035192,344735,20811847,3.068616097100833e-07,1.4503894295618372e-05,4.324460005880305e-07,0.6290662999056708,52.79417523605088,1.268508268391556,0.0201899209643526,3,9,0.8,4,0
